customer_id,national_id,first_name,last_name,full_name,gender,date_of_birth,marital_status,occupation,monthly_income_thb,preferred_language,onboarding_date,is_active
CUS0007345,1-3164-77182-13-8,ธมลพรรณ,ติณรัตน์,ธมลพรรณ ติณรัตน์,F,1981-07-30,Widowed,วิศวกร,34547.84,EN,2025-10-29,True
CUS0007346,7-9241-60108-31-6,อชิตะวีร์,ทศโยธิน,อชิตะวีร์ ทศโยธิน,M,1981-03-16,Married,ข้าราชการ,141351.24,EN,2023-09-26,True
CUS0007347,3-1776-73953-73-0,อธิวัตร,นะวะมันดร,อธิวัตร นะวะมันดร,M,1996-10-19,Divorced,ครู / อาจารย์,77787.85,TH,2022-12-14,True
CUS0007348,8-9626-61893-86-8,พันเกล้า,ฉัพพรรณธนกูร,พันเกล้า ฉัพพรรณธนกูร,F,1963-05-01,Widowed,นักเรียน / นักศึกษา,64340.8,TH,2019-03-30,True
CUS0007349,3-7691-33938-35-2,พุทธิพงษ์,อุลหัสสา,พุทธิพงษ์ อุลหัสสา,M,1970-02-07,Single,แพทย์,15280.26,TH,2018-02-04,True
CUS0007350,3-7365-49530-98-1,ฐิติกุล,ตั้งเผ่า,ฐิติกุล ตั้งเผ่า,F,1985-01-11,Divorced,พนักงานธนาคาร,105977.1,TH,2020-05-05,True
CUS0007351,8-5515-26719-55-4,บุญนพ,เตมิยะเดช,บุญนพ เตมิยะเดช,M,1956-09-09,Divorced,ค้าขาย / เจ้าของกิจการ,110537.8,TH,2018-10-12,True
CUS0007352,3-1988-41880-53-6,สุทธิณัฐ,ทองปากน้ำ,สุทธิณัฐ ทองปากน้ำ,M,1976-06-10,Married,นักเรียน / นักศึกษา,24899.93,TH,2024-05-24,True
CUS0007353,1-4805-12718-16-4,ธารา,ตันเผ่า,ธารา ตันเผ่า,M,1975-02-25,Married,วิศวกร,23474.66,TH,2019-02-03,True
CUS0007354,8-5991-11789-44-5,สีหราช,วิลาสินี,สีหราช วิลาสินี,M,1956-01-08,Divorced,เกษตรกร,114985.32,TH,2020-05-02,True
CUS0007355,8-7016-71588-60-5,รวิวาน,นฤทุกข์,รวิวาน นฤทุกข์,F,1960-04-03,Widowed,เกษตรกร,979288.32,TH,2023-01-30,True
CUS0007356,6-2556-84013-64-8,มณียา,ติณรัตน์,มณียา ติณรัตน์,F,1994-06-11,Married,วิศวกร,1378223.0,TH,2026-01-09,True
CUS0007357,5-3526-79082-21-3,สุรนีย์,โพธิสัตย์,สุรนีย์ โพธิสัตย์,F,1979-03-20,Widowed,แพทย์,143135.15,TH,2019-09-18,True
CUS0007358,7-9144-79616-12-6,ภาสวุฒิ,ศรทอง,ภาสวุฒิ ศรทอง,M,1975-06-17,Married,ข้าราชการ,22100.17,TH,2023-11-26,True
CUS0007359,7-3903-55966-44-7,กุลภาวลัย,บุญศล,กุลภาวลัย บุญศล,F,1966-06-10,Single,พนักงานบริษัท,29724.21,TH,2025-12-13,True
CUS0007360,6-6623-55141-87-1,ทับทิม,จันอ้น,ทับทิม จันอ้น,F,1968-02-10,Divorced,ค้าขาย / เจ้าของกิจการ,113205.95,TH,2021-12-08,True
CUS0007361,3-7220-29764-26-8,สัญชาน,ไตรบรรพ,สัญชาน ไตรบรรพ,M,1988-11-26,Widowed,พนักงานธนาคาร,102708.88,TH,2019-08-07,True
CUS0007362,1-2310-84519-47-1,บุญพา,นพคเชนทร์,บุญพา นพคเชนทร์,F,1950-10-11,Widowed,นักบัญชี,133391.64,TH,2022-05-09,True
CUS0007363,5-3710-82633-57-7,เขมจิรา,ถนัดกลึง,เขมจิรา ถนัดกลึง,F,1993-12-09,Single,พยาบาล,66506.93,TH,2022-02-17,True
CUS0007364,7-8979-21353-78-3,เลิศเดช,ไตรบรรพ,เลิศเดช ไตรบรรพ,M,1965-03-29,Divorced,พยาบาล,361102.58,TH,2018-05-08,True
CUS0007365,5-5494-71048-43-8,นราวรรณ,ภูภักดี,นราวรรณ ภูภักดี,F,1978-08-08,Widowed,เกษียณ,140666.29,TH,2019-11-20,True
CUS0007366,6-7156-67129-27-6,จักรีรัตน์,วาทา,จักรีรัตน์ วาทา,F,1997-03-30,Married,พยาบาล,19092.54,TH,2023-12-28,True
CUS0007367,1-3737-46836-27-0,สุไฮลัน,เนื่องนนท์,สุไฮลัน เนื่องนนท์,M,1974-05-19,Widowed,วิศวกร,115362.6,EN,2021-09-07,True
CUS0007368,7-8826-59368-50-9,วิชา,ทวนทอง,วิชา ทวนทอง,M,1989-11-14,Married,ฟรีแลนซ์,103165.1,TH,2023-04-27,True
CUS0007369,7-2364-65927-45-2,ธนภณ,ทองอยู่,ธนภณ ทองอยู่,M,2001-08-09,Married,พนักงานธนาคาร,15389.84,TH,2024-05-24,True
CUS0007370,5-8262-81272-64-0,นพวรรณ,เลขะพันธุ์,นพวรรณ เลขะพันธุ์,F,1964-11-22,Widowed,พยาบาล,78139.72,TH,2023-08-16,False
CUS0007371,3-2503-98337-47-5,จิม,ดุษฎีวนิช,จิม ดุษฎีวนิช,M,1955-01-26,Divorced,เกษียณ,300091.09,TH,2025-10-13,True
CUS0007372,1-1134-68610-10-5,พีรภัทร์,ดุริยพันธุ์,พีรภัทร์ ดุริยพันธุ์,F,1996-12-25,Divorced,เกษตรกร,35924.66,TH,2025-04-26,True
CUS0007373,1-6357-53052-41-3,จิฬาภรณ์,บัวเผื่อน,จิฬาภรณ์ บัวเผื่อน,F,1952-09-19,Widowed,พยาบาล,187333.6,EN,2026-01-07,True
CUS0007374,3-9161-74214-32-7,สินสมุทร,ดำริห์ชอบ,สินสมุทร ดำริห์ชอบ,M,2005-04-24,Widowed,พนักงานบริษัท,50913.59,TH,2023-09-23,True
CUS0007375,8-5751-91912-19-8,อรจิรา,ดัตพันธุ์,อรจิรา ดัตพันธุ์,F,1961-08-27,Single,เกษตรกร,32129.86,TH,2024-08-17,True
CUS0007376,3-6756-64092-10-4,ภานิณี,เตมิยะเดช,ภานิณี เตมิยะเดช,F,1995-04-22,Widowed,วิศวกร,45039.57,TH,2018-12-13,True
CUS0007377,2-1131-46323-99-0,แกมแพร,ไทไชโย,แกมแพร ไทไชโย,F,1968-06-04,Single,วิศวกร,856804.21,TH,2021-06-26,True
CUS0007378,1-5410-70617-79-5,สินสมุทร,นิลวิมล,สินสมุทร นิลวิมล,M,1992-12-24,Divorced,พนักงานธนาคาร,19982.95,TH,2023-03-04,True
CUS0007379,5-2396-43517-56-0,อลิษา,ไชยภา,อลิษา ไชยภา,F,1955-08-17,Widowed,ครู / อาจารย์,64187.62,EN,2018-10-08,True
CUS0007380,3-8876-80338-74-3,ศุภาศิล,ตระกูลไม้เรียง,ศุภาศิล ตระกูลไม้เรียง,M,1953-12-20,Married,แพทย์,27225.79,TH,2020-10-02,True
CUS0007381,6-9117-13293-34-2,โชติวุฒิ,ทันยุค,โชติวุฒิ ทันยุค,M,1953-03-16,Single,นักเรียน / นักศึกษา,127516.39,TH,2019-08-26,True
CUS0007382,3-8463-16085-10-7,วนาลี,ถนอมมนุษย์,วนาลี ถนอมมนุษย์,F,1956-03-10,Widowed,นักเรียน / นักศึกษา,51952.49,TH,2025-04-02,True
CUS0007383,3-3235-85068-30-2,บุญญามี,แท่นทอง,บุญญามี แท่นทอง,M,1971-11-16,Divorced,แพทย์,191404.32,TH,2018-10-14,False
CUS0007384,6-6618-52024-61-4,ชัญญานุนาย,เตมิยะเดช,ชัญญานุนาย เตมิยะเดช,F,1982-07-06,Widowed,เกษตรกร,108513.63,TH,2018-09-29,True
CUS0007385,3-3781-13438-53-7,มาโนชญ์,บินดี,มาโนชญ์ บินดี,M,2003-01-11,Married,ค้าขาย / เจ้าของกิจการ,29296.08,TH,2021-03-19,True
CUS0007386,6-4978-64699-25-2,ยุศรอน,ตรีเภรินทร์,ยุศรอน ตรีเภรินทร์,M,1952-09-07,Divorced,วิศวกร,45112.61,TH,2018-08-29,True
CUS0007387,3-7135-61761-70-6,ดารุนี,ถนัดพิมพการ,ดารุนี ถนัดพิมพการ,F,1956-03-21,Single,นักเรียน / นักศึกษา,85742.67,TH,2020-03-28,True
CUS0007388,3-1732-99773-11-4,มนัส,แนวพนิช,มนัส แนวพนิช,M,1990-07-01,Divorced,ฟรีแลนซ์,38342.03,TH,2018-04-11,True
CUS0007389,4-6618-17794-45-8,ซูฮัยดา,บุญศล,ซูฮัยดา บุญศล,F,1968-04-13,Widowed,พนักงานบริษัท,160068.45,TH,2021-12-02,True
CUS0007390,4-5367-53293-28-2,สรายุทธ,อัตตนาถ,สรายุทธ อัตตนาถ,M,1958-08-10,Divorced,แพทย์,1006920.59,TH,2024-07-22,True
CUS0007391,1-5767-42065-58-5,จินต์จุฑา,บุตราช,จินต์จุฑา บุตราช,F,1950-09-15,Married,เกษตรกร,26135.65,EN,2025-05-16,False
CUS0007392,2-8094-33620-97-9,มูฮัมหมัดอิมรอน,นิลสลัว,มูฮัมหมัดอิมรอน นิลสลัว,M,1968-09-17,Divorced,เกษตรกร,34198.03,EN,2024-10-03,True
CUS0007393,1-6894-72329-71-9,วรปรัชญ์,ธรรมเมธา,วรปรัชญ์ ธรรมเมธา,M,1965-03-18,Married,ฟรีแลนซ์,673696.53,TH,2022-08-12,True
CUS0007394,2-3057-15346-51-0,อนุวัช,คำลือ,อนุวัช คำลือ,M,1997-09-14,Married,เกษียณ,24301.87,TH,2024-04-29,True
CUS0007395,2-9219-21765-74-3,ทับทิม,ฉัพพรรณธนกูร,ทับทิม ฉัพพรรณธนกูร,F,1982-07-15,Divorced,แพทย์,571117.2,TH,2020-07-24,True
CUS0007396,2-8607-71263-89-4,ธีราทัต,เพียยา,ธีราทัต เพียยา,M,1955-07-14,Married,วิศวกร,78976.64,EN,2026-04-11,True
CUS0007397,5-5450-30956-98-4,บุญญกัลป์,นฤภัย,บุญญกัลป์ นฤภัย,M,1954-02-25,Single,ฟรีแลนซ์,78240.19,TH,2024-05-25,True
CUS0007398,3-7659-40574-59-1,ภูวฤณ,ซูสารอ,ภูวฤณ ซูสารอ,M,1976-09-25,Divorced,พนักงานธนาคาร,159342.51,TH,2018-10-27,True
CUS0007399,8-1000-99297-49-2,เอกวิทย์,นพตระกูล,เอกวิทย์ นพตระกูล,M,1963-02-21,Single,พนักงานบริษัท,15936.14,TH,2025-04-13,False
CUS0007400,6-7186-19989-69-5,พัสวี,ทวนไชย์,พัสวี ทวนไชย์,F,1956-04-04,Widowed,พนักงานบริษัท,34793.34,TH,2023-03-20,True
CUS0007401,8-3569-42821-28-1,ปิยนุช,ไทไชโย,ปิยนุช ไทไชโย,F,2005-11-18,Widowed,นักเรียน / นักศึกษา,158151.94,TH,2020-01-12,True
CUS0007402,4-4499-42553-72-4,ทองสิริ,ถนอมกุลบุตร,ทองสิริ ถนอมกุลบุตร,F,1969-05-11,Widowed,ครู / อาจารย์,26024.93,TH,2022-07-08,True
CUS0007403,7-5330-88889-69-0,ธนกิตต์,ดาบเงิน,ธนกิตต์ ดาบเงิน,M,1999-12-12,Widowed,พยาบาล,119942.14,TH,2021-12-18,True
CUS0007404,7-2332-92113-47-5,ยุศรอน,ขันธุลา,ยุศรอน ขันธุลา,M,1968-10-15,Widowed,แพทย์,459710.63,TH,2026-04-15,True
CUS0007405,4-7508-64850-94-6,ดวงจันทร์,พรมอ่อน,ดวงจันทร์ พรมอ่อน,F,1958-03-27,Divorced,พยาบาล,1149626.45,TH,2025-07-04,True
CUS0007406,3-3644-84357-42-2,คมสัน,ถาวรรัตน,คมสัน ถาวรรัตน,M,1992-02-02,Divorced,วิศวกร,57010.4,TH,2019-09-16,True
CUS0007407,7-7780-55782-54-3,ชิดชนก,สันตะวงศ์,ชิดชนก สันตะวงศ์,F,1975-02-01,Married,พนักงานบริษัท,883188.49,TH,2023-07-12,True
CUS0007408,5-1751-33921-96-2,อัครพนธ์,ตันเผ่า,อัครพนธ์ ตันเผ่า,M,1987-02-15,Married,พนักงานธนาคาร,140058.98,TH,2022-04-16,True
CUS0007409,8-3628-97653-78-5,โสภณิตา,เวียงจันทึก,โสภณิตา เวียงจันทึก,F,1998-05-24,Divorced,นักบัญชี,51032.63,TH,2025-07-27,True
CUS0007410,7-1984-77610-96-3,ทองสิริ,นวลเพ็ง,ทองสิริ นวลเพ็ง,F,1968-03-28,Widowed,ครู / อาจารย์,498495.88,TH,2025-11-05,True
CUS0007411,5-7813-79378-87-8,คมกฤชญ์,งามพิเชษฐ์,คมกฤชญ์ งามพิเชษฐ์,M,1956-04-20,Married,วิศวกร,24749.79,TH,2023-02-22,True
CUS0007412,8-4825-75534-90-2,อัครพนธ์,นิระหานี,อัครพนธ์ นิระหานี,M,1969-09-22,Married,นักเรียน / นักศึกษา,30278.39,TH,2025-08-26,True
CUS0007413,8-5456-92766-39-5,หลักทรัพย์,พานเกล้า,หลักทรัพย์ พานเกล้า,M,1978-11-10,Widowed,เกษตรกร,64466.51,TH,2020-01-02,True
CUS0007414,7-7939-95725-93-8,วิกิจ,แต้กุล,วิกิจ แต้กุล,M,1978-02-24,Single,ข้าราชการ,148310.91,TH,2021-12-04,True
CUS0007415,7-7106-20104-93-3,จักรีรัตน์,ถนัดหัตถกรรม,จักรีรัตน์ ถนัดหัตถกรรม,F,1998-08-08,Single,พนักงานธนาคาร,30200.56,TH,2025-01-27,True
CUS0007416,6-3925-78385-80-7,พรชีวิน,ตันยา,พรชีวิน ตันยา,F,1998-08-19,Divorced,นักบัญชี,195847.7,EN,2022-01-05,True
CUS0007417,6-9525-75530-50-5,อาภัศรา,เขียวอ่อน,อาภัศรา เขียวอ่อน,F,1985-04-16,Single,แพทย์,25271.3,TH,2020-02-06,True
CUS0007418,8-1471-39104-90-2,รวิวาน,นาควงษ์,รวิวาน นาควงษ์,F,1958-04-17,Married,แพทย์,30457.47,TH,2021-04-18,True
CUS0007419,4-7229-92125-73-2,กิติยาธรณ์,บุตราช,กิติยาธรณ์ บุตราช,F,1975-09-22,Married,พนักงานบริษัท,111789.52,TH,2020-12-24,True
CUS0007420,4-8165-13624-51-1,ซูไรดา,ดิสกะประกาย,ซูไรดา ดิสกะประกาย,F,1986-05-25,Widowed,ครู / อาจารย์,130897.99,TH,2022-10-01,True
