lead_id,lead_source,customer_id,lead_full_name,phone,email,interested_product_id,owner_employee_id,status,created_at,score
LED005735,Branch Walk-in,CUS0003692,,0613338854,kevin49@example.com,PRD-SAV01,EMP00355,Disqualified,2025-12-07T06:11:00,30
LED005736,Partner,CUS0002122,,0656437660,tamaraevans@example.com,PRD-SAV01,EMP00248,New,2025-03-26T08:50:00,24
LED005737,Web Form,CUS0002496,,0695823505,smithsara@example.net,PRD-FD01,EMP00419,Disqualified,2025-11-18T03:35:00,85
LED005738,Branch Walk-in,CUS0005617,,0672340628,herreraanthony@example.net,PRD-DG02,EMP00375,Disqualified,2025-10-13T18:54:00,40
LED005739,Referral,CUS0005957,,0630545942,bradleysmith@example.net,PRD-LN03,EMP00395,Disqualified,2025-04-20T14:15:00,91
LED005740,Branch Walk-in,CUS0002275,,0920237858,levi61@example.net,PRD-LN03,EMP00443,Disqualified,2025-08-16T20:35:00,15
LED005741,Branch Walk-in,CUS0008024,,0918287981,daniel69@example.net,PRD-FD01,EMP00069,Disqualified,2025-11-02T12:53:00,52
LED005742,Campaign,CUS0004692,,0615489893,vmoyer@example.com,PRD-WL03,EMP00312,Contacted,2026-02-02T00:54:00,29
LED005743,Web Form,,ซุกรี นิยมเซียม,0811735758,smithkimberly@example.net,PRD-LN03,EMP00296,Qualified,2026-01-12T16:32:00,50
LED005744,Partner,CUS0008444,,0983886761,irobinson@example.com,PRD-LN03,EMP00153,Disqualified,2026-02-15T13:10:00,52
LED005745,Web Form,CUS0001210,,0620292548,marksjustin@example.com,PRD-SAL01,EMP00215,New,2025-08-10T09:15:00,49
LED005746,Partner,CUS0003612,,0695103075,shawn15@example.net,PRD-FD03,EMP00261,Qualified,2025-06-30T13:38:00,57
LED005747,Referral,CUS0004157,,0979222339,vlynch@example.com,PRD-FD01,EMP00262,New,2025-01-16T17:42:00,59
LED005748,Campaign,CUS0001561,,0914520430,courtney07@example.org,PRD-LN03,EMP00440,Contacted,2025-08-20T23:03:00,76
LED005749,Cold Call,CUS0007072,,0634714466,garcialuke@example.com,PRD-DG01,EMP00016,New,2026-04-13T18:18:00,27
LED005750,Campaign,CUS0007286,,0692257019,lori39@example.net,PRD-IN01,EMP00295,Contacted,2025-10-15T11:56:00,30
LED005751,Partner,,ราชัน บุนยะตีรณะ,0815903399,angelbush@example.net,PRD-SAL01,EMP00234,Converted,2025-04-07T04:05:00,66
LED005752,Branch Walk-in,CUS0009214,,0698209921,ybowman@example.org,PRD-WL04,EMP00386,Converted,2026-02-20T15:33:00,13
LED005753,Campaign,CUS0008643,,0868050246,xwilliams@example.org,PRD-CC02,EMP00028,Disqualified,2025-03-23T17:00:00,2
LED005754,Web Form,CUS0000905,,0658679996,erichardson@example.com,PRD-SAL01,EMP00351,New,2025-04-29T07:14:00,82
LED005755,Campaign,CUS0009461,,0865726542,mmorse@example.net,PRD-DC01,EMP00364,Qualified,2026-04-04T19:37:00,53
LED005756,Cold Call,CUS0008837,,0671128403,leaton@example.com,PRD-DC02,EMP00402,Disqualified,2025-02-25T10:53:00,3
LED005757,Referral,,ธีราทัต นครเทพ,0833103033,jacksontraci@example.net,PRD-IN01,EMP00404,Converted,2026-02-28T17:13:00,22
LED005758,Branch Walk-in,,นุจรี บุนยะศัพท์,0668302669,teresa64@example.com,PRD-LN04,EMP00312,Contacted,2025-11-10T14:21:00,67
LED005759,Web Form,CUS0003759,,0883968192,tracy46@example.org,PRD-CC01,EMP00489,Disqualified,2025-07-06T02:51:00,75
LED005760,Referral,CUS0002596,,0970167565,broach@example.com,PRD-CC04,EMP00359,Contacted,2025-05-21T11:02:00,57
LED005761,Campaign,,วีรชัย มนทอง,0886392452,nortiz@example.org,PRD-LN03,EMP00233,Qualified,2025-05-29T23:56:00,18
LED005762,Referral,,เพ็ญพรรษา ถาวระวรณ์,0817246802,dakotawilliams@example.com,PRD-FD02,EMP00461,New,2026-04-14T21:53:00,85
LED005763,Campaign,CUS0001541,,0949277762,heatherbrown@example.net,PRD-SAV01,EMP00139,Contacted,2025-12-06T13:50:00,75
LED005764,Cold Call,CUS0001068,,0885425691,ytaylor@example.org,PRD-WL01,EMP00481,Converted,2025-03-15T13:23:00,66
LED005765,Partner,CUS0005088,,0658080231,amandahurst@example.com,PRD-CUR01,EMP00415,Converted,2025-10-19T22:51:00,43
LED005766,Referral,CUS0009133,,0675013029,cwilson@example.net,PRD-CC03,EMP00454,Qualified,2025-11-02T19:21:00,89
LED005767,Web Form,CUS0005459,,0926972261,jamie98@example.com,PRD-CC04,EMP00292,New,2026-04-21T07:38:00,90
LED005768,Branch Walk-in,,เกียรติศักดิ์ แถมธน,0989409855,dwilson@example.org,PRD-FD01,EMP00338,Qualified,2026-05-01T08:04:00,29
LED005769,Campaign,CUS0005179,,0974391385,maria00@example.com,PRD-CC03,EMP00042,Contacted,2025-11-09T06:37:00,66
LED005770,Referral,CUS0000709,,0619316985,joshua30@example.com,PRD-WL02,EMP00363,Contacted,2026-02-19T23:29:00,42
LED005771,Partner,CUS0005986,,0635828021,mary98@example.com,PRD-CC02,EMP00072,Converted,2025-04-26T21:24:00,17
LED005772,Cold Call,CUS0006652,,0635549772,christina56@example.org,PRD-IN02,EMP00080,Converted,2025-07-27T11:25:00,28
LED005773,Partner,,สุรนีย์ ถาวระวรณ์,0865531707,qross@example.com,PRD-WL04,EMP00315,Qualified,2025-02-23T14:14:00,94
LED005774,Branch Walk-in,,ปาริตา ธนูปกรณ์,0873486628,xharvey@example.com,PRD-DG01,EMP00179,New,2025-01-10T02:24:00,17
LED005775,Referral,CUS0004824,,0995567825,sandovaljoel@example.com,PRD-FD02,EMP00304,Disqualified,2026-04-13T10:28:00,17
LED005776,Branch Walk-in,CUS0005830,,0829005211,xperry@example.org,PRD-LN04,EMP00161,Qualified,2025-02-10T14:47:00,3
LED005777,Branch Walk-in,CUS0007698,,0673874257,michelewells@example.com,PRD-DC02,EMP00011,Contacted,2025-12-21T23:59:00,62
LED005778,Referral,CUS0009780,,0878961947,daviskaren@example.com,PRD-LN02,EMP00413,Converted,2025-05-01T02:19:00,85
LED005779,Referral,CUS0007672,,0819930364,callen@example.com,PRD-SAL01,EMP00375,Qualified,2026-04-18T18:01:00,62
LED005780,Branch Walk-in,,สิราพร ซาซุม,0883435160,samanthamccall@example.com,PRD-LN03,EMP00417,Disqualified,2025-07-08T03:55:00,12
LED005781,Cold Call,,กุลเชษฐ ถมังรักษสัตว์,0645028642,melindaallen@example.net,PRD-WL02,EMP00288,Contacted,2025-03-14T11:14:00,21
LED005782,Partner,CUS0003696,,0685265411,belljerry@example.org,PRD-SAL01,EMP00467,Contacted,2026-04-26T16:24:00,92
LED005783,Web Form,CUS0007387,,0618303479,michael75@example.com,PRD-CC04,EMP00188,Disqualified,2025-09-15T00:19:00,56
LED005784,Branch Walk-in,,อนุบาล ตวันเยี่ยม,0855666915,suzanne36@example.net,PRD-CC03,EMP00234,New,2025-05-20T14:04:00,70
LED005785,Referral,CUS0007291,,0669880550,harrisdawn@example.net,PRD-DC02,EMP00245,New,2025-06-04T20:15:00,18
LED005786,Referral,CUS0001326,,0989844111,pphillips@example.net,PRD-SAV02,EMP00190,New,2025-08-02T18:33:00,50
LED005787,Campaign,,กะดิรัตน์ นุชแนวนุ่ม,0836273434,kingjessica@example.org,PRD-WL01,EMP00159,Disqualified,2025-02-21T00:42:00,12
LED005788,Web Form,,ณัฐธิตา บุญญาไลย์,0648392407,yfrye@example.com,PRD-SAV01,EMP00156,New,2026-04-13T06:28:00,72
LED005789,Web Form,CUS0007550,,0829552285,cindy24@example.org,PRD-WL04,EMP00243,New,2026-03-23T02:38:00,97
LED005790,Partner,CUS0005983,,0689161339,kristina68@example.net,PRD-SAV01,EMP00022,Qualified,2025-06-25T02:28:00,41
LED005791,Web Form,CUS0003622,,0813046358,robert48@example.org,PRD-DC01,EMP00425,Contacted,2026-02-03T20:15:00,71
LED005792,Cold Call,CUS0001904,,0673799774,jaygallagher@example.org,PRD-WL02,EMP00087,Contacted,2025-12-31T20:41:00,29
LED005793,Cold Call,,คำมั่น แก้วอยู่,0896160839,patelpeter@example.com,PRD-CC04,EMP00100,Qualified,2025-04-30T11:14:00,36
LED005794,Referral,,รมิตา ทำประดู่,0917238504,briancasey@example.net,PRD-FD01,EMP00068,Qualified,2025-08-16T01:44:00,93
LED005795,Branch Walk-in,,มนัส ดิศดใน,0961693860,tammygibson@example.org,PRD-DG02,EMP00217,New,2025-09-23T22:05:00,65
LED005796,Referral,CUS0008183,,0894034323,guerreromichelle@example.net,PRD-DG02,EMP00498,Disqualified,2025-11-21T00:02:00,100
LED005797,Campaign,,มาโนชญ์ ฉิมพาลี,0867544098,brian42@example.org,PRD-SAV01,EMP00097,Disqualified,2025-04-07T14:42:00,48
LED005798,Campaign,CUS0008044,,0673293923,vrhodes@example.org,PRD-WL01,EMP00088,Qualified,2026-01-17T04:39:00,22
LED005799,Web Form,,วิชา ยะผา,0688534201,calvin75@example.org,PRD-LN04,EMP00266,Disqualified,2026-03-20T15:25:00,56
LED005800,Partner,CUS0007433,,0653720538,jsanchez@example.net,PRD-SAV02,EMP00320,Contacted,2026-04-12T11:01:00,68
LED005801,Branch Walk-in,CUS0003267,,0851205218,kathrynsoto@example.com,PRD-CC03,EMP00132,Contacted,2026-04-01T23:09:00,10
LED005802,Cold Call,CUS0005208,,0833144398,bmoore@example.net,PRD-FD02,EMP00211,Contacted,2026-02-13T08:41:00,28
LED005803,Branch Walk-in,CUS0007206,,0942871323,jeremiahcampos@example.com,PRD-DG01,EMP00095,Qualified,2025-07-25T22:44:00,91
LED005804,Branch Walk-in,CUS0004894,,0984257743,michaelhernandez@example.org,PRD-CC01,EMP00268,Converted,2025-08-25T15:57:00,25
LED005805,Partner,,ณัฐศักดิ์ บินดี,0873987304,vegamichaela@example.com,PRD-DG01,EMP00163,Converted,2025-06-26T16:27:00,50
LED005806,Referral,CUS0009570,,0655559205,ericmiller@example.net,PRD-DG01,EMP00341,New,2025-12-16T22:29:00,12
LED005807,Campaign,CUS0003728,,0881421197,ramirezpamela@example.com,PRD-LN01,EMP00160,New,2025-01-01T12:36:00,92
LED005808,Campaign,CUS0005267,,0884045288,walternicholson@example.net,PRD-CC01,EMP00303,Contacted,2026-01-25T01:20:00,70
LED005809,Branch Walk-in,,สมปอง เลขะพันธุ์,0929431514,allisontyler@example.net,PRD-LN02,EMP00170,Disqualified,2025-06-13T19:52:00,13
LED005810,Referral,CUS0008918,,0828476234,joseph05@example.org,PRD-CC04,EMP00022,Contacted,2025-12-13T04:35:00,16
LED005811,Partner,CUS0005541,,0813198414,alanmorgan@example.com,PRD-FD01,EMP00310,Disqualified,2025-11-24T01:02:00,74
LED005812,Referral,,วิรศักดิ์ ปานสุวรรณ,0832708611,ypollard@example.com,PRD-IN02,EMP00019,Qualified,2025-10-07T07:11:00,27
LED005813,Branch Walk-in,CUS0002041,,0992374073,ericachen@example.com,PRD-WL02,EMP00162,New,2025-05-22T07:48:00,50
LED005814,Branch Walk-in,CUS0004055,,0935101839,joshuawallace@example.com,PRD-LN04,EMP00452,Contacted,2026-02-13T17:58:00,98
LED005815,Partner,CUS0000855,,0687013578,ruth29@example.com,PRD-WL01,EMP00439,Qualified,2026-02-19T07:32:00,68
LED005816,Referral,CUS0004931,,0987988177,kyle06@example.net,PRD-CC04,EMP00426,New,2025-11-20T09:31:00,14
LED005817,Cold Call,CUS0009486,,0958234676,singhkenneth@example.com,PRD-DG02,EMP00082,Contacted,2025-11-17T22:14:00,39
LED005818,Referral,CUS0000982,,0840958054,poperachel@example.org,PRD-IN01,EMP00260,Disqualified,2025-01-06T08:41:00,66
LED005819,Branch Walk-in,CUS0004234,,0880143615,cooksara@example.net,PRD-LN02,EMP00154,Contacted,2025-02-10T06:15:00,91
LED005820,Branch Walk-in,CUS0002174,,0817263831,harrisrebecca@example.net,PRD-LN03,EMP00059,Disqualified,2025-08-19T21:34:00,92
LED005821,Branch Walk-in,CUS0006131,,0658504741,wattserica@example.com,PRD-LN04,EMP00283,New,2026-04-15T11:52:00,3
LED005822,Web Form,CUS0008161,,0667727668,michael19@example.com,PRD-DC02,EMP00392,Disqualified,2025-06-01T07:39:00,10
LED005823,Partner,CUS0004930,,0636669212,maychristopher@example.org,PRD-CUR01,EMP00446,Converted,2025-12-19T21:35:00,23
LED005824,Referral,CUS0001912,,0941702006,anna72@example.org,PRD-CUR01,EMP00005,New,2025-02-28T20:21:00,26
LED005825,Branch Walk-in,CUS0003957,,0825798519,cohenwhitney@example.org,PRD-IN01,EMP00461,New,2025-07-25T04:36:00,5
LED005826,Campaign,,ปิ่นบุญญา ร่มธิติรัตน์,0616219069,seansmith@example.com,PRD-IN01,EMP00458,Qualified,2026-02-11T20:04:00,95
LED005827,Cold Call,,ประวี ถนัดภาษา,0867815243,scottgibson@example.org,PRD-CC02,EMP00240,Converted,2026-04-21T02:35:00,63
LED005828,Campaign,,สันติราษฎร์ ทัศนสุทธิ,0696204769,tlogan@example.org,PRD-FD03,EMP00458,Converted,2025-07-08T19:38:00,15
LED005829,Web Form,,อุลัยพร ดำริห์ชอบ,0664782423,jordanapril@example.net,PRD-DC01,EMP00350,Disqualified,2026-01-21T12:33:00,71
LED005830,Cold Call,,ภานุวัตร เนื่องนนท์,0616814251,dknapp@example.com,PRD-LN03,EMP00147,Converted,2025-09-19T12:20:00,62
LED005831,Branch Walk-in,CUS0005690,,0851504764,michellemccoy@example.com,PRD-CC04,EMP00346,Disqualified,2025-05-22T14:50:00,75
LED005832,Branch Walk-in,CUS0008656,,0619380566,francismendoza@example.com,PRD-SAV01,EMP00103,Contacted,2025-05-12T23:53:00,96
LED005833,Branch Walk-in,CUS0008850,,0964083543,shannon62@example.com,PRD-IN02,EMP00387,Converted,2025-08-09T21:53:00,73
LED005834,Campaign,,อดิสรณ์ ไสยกิจ,0845525816,jamesfowler@example.net,PRD-DC01,EMP00351,New,2025-06-02T13:33:00,89
LED005835,Partner,,ราชพฤกษ์ แก้วชลคราม,0636934774,halljesse@example.org,PRD-FD03,EMP00203,Disqualified,2025-07-17T16:50:00,15
LED005836,Referral,CUS0000285,,0950629673,millsmichael@example.org,PRD-CC01,EMP00085,New,2026-03-30T12:42:00,85
LED005837,Partner,CUS0009009,,0892618825,abenton@example.org,PRD-DG02,EMP00448,New,2025-04-21T04:47:00,69
LED005838,Web Form,CUS0003208,,0820733916,bethlindsey@example.com,PRD-IN02,EMP00288,Disqualified,2025-07-22T21:31:00,49
LED005839,Cold Call,,ราณี หิรัญสาลี,0690463832,nbaker@example.net,PRD-DC01,EMP00046,Converted,2025-11-06T12:17:00,4
LED005840,Partner,CUS0002328,,0872877962,phillipsjeffery@example.net,PRD-DG01,EMP00293,Qualified,2025-10-21T07:02:00,40
LED005841,Campaign,CUS0001894,,0847027370,benjamin64@example.org,PRD-IN01,EMP00289,Converted,2026-03-11T01:35:00,37
LED005842,Cold Call,,ปัณณธร ศิวะวรเวท,0954221064,stewartmartin@example.org,PRD-FD02,EMP00078,Qualified,2025-08-04T05:29:00,37
LED005843,Partner,CUS0003591,,0663764277,jeremy14@example.net,PRD-LN04,EMP00196,Contacted,2025-06-20T23:25:00,40
LED005844,Campaign,CUS0000682,,0840430284,maynardchristian@example.net,PRD-DC01,EMP00499,Converted,2026-04-16T13:22:00,40
LED005845,Branch Walk-in,CUS0004279,,0654406963,mbrown@example.com,PRD-DG01,EMP00069,New,2025-12-12T22:21:00,73
LED005846,Branch Walk-in,CUS0006018,,0644275464,kristen89@example.com,PRD-FD01,EMP00459,Disqualified,2026-03-29T20:17:00,2
LED005847,Referral,CUS0005725,,0981309921,ogonzales@example.org,PRD-WL03,EMP00143,Contacted,2025-08-27T16:18:00,58
LED005848,Web Form,CUS0001379,,0664537703,ewood@example.net,PRD-IN02,EMP00339,Qualified,2025-03-13T04:14:00,54
LED005849,Cold Call,CUS0006458,,0815274984,hebertmiranda@example.com,PRD-CC04,EMP00080,Converted,2025-02-22T13:23:00,15
LED005850,Branch Walk-in,,พิศพรรณ ถนอมกุลบุตร,0856996360,gravesjames@example.com,PRD-FD02,EMP00304,Qualified,2025-05-13T21:46:00,19
LED005851,Partner,,กุลปรียา ธุวะนุติ์,0635201054,ashley80@example.com,PRD-DC01,EMP00102,Converted,2025-05-23T20:40:00,47
LED005852,Branch Walk-in,,เฉลิมพล ทันยุค,0846368375,pallison@example.org,PRD-DC02,EMP00416,Converted,2025-04-26T20:14:00,94
LED005853,Partner,CUS0005559,,0645637384,tina47@example.net,PRD-LN03,EMP00396,New,2025-06-30T22:22:00,50
LED005854,Branch Walk-in,,ทินพร ทับทิมไทย,0614556602,ihanson@example.com,PRD-DG01,EMP00239,Qualified,2026-03-13T05:59:00,45
LED005855,Campaign,,ธีร์ธวันาย บุนยะตีรณะ,0886672165,tylerderek@example.net,PRD-WL03,EMP00336,Disqualified,2026-04-26T08:58:00,52
LED005856,Referral,CUS0009609,,0681087489,katherinetaylor@example.com,PRD-FD01,EMP00389,Converted,2025-05-28T19:19:00,45
LED005857,Campaign,,ทองสิริ เช้าวันดี,0870713037,zunigabobby@example.org,PRD-LN01,EMP00352,Converted,2025-03-29T19:48:00,81
LED005858,Branch Walk-in,,ยุลิน บุญศล,0946281466,scrane@example.com,PRD-LN01,EMP00374,New,2025-01-11T23:34:00,68
LED005859,Referral,,ฐิติยาพร สังข์กรด,0641650644,crystal30@example.com,PRD-IN02,EMP00096,Disqualified,2025-07-04T15:10:00,25
LED005860,Web Form,CUS0005650,,0867146516,evandavila@example.org,PRD-DC01,EMP00006,Qualified,2025-04-01T12:36:00,37
LED005861,Web Form,CUS0007494,,0928522362,adickerson@example.org,PRD-WL02,EMP00098,Qualified,2025-04-26T11:45:00,75
LED005862,Web Form,,สรายุทธ ธรรมเมธา,0924528855,amatthews@example.com,PRD-CC02,EMP00312,Contacted,2025-06-07T02:45:00,50
LED005863,Campaign,CUS0003316,,0648236818,hjohnson@example.org,PRD-DC01,EMP00057,New,2025-04-13T21:36:00,36
LED005864,Cold Call,,นิรุตต์ ถนอมพล,0997421551,meganvasquez@example.com,PRD-WL01,EMP00260,Converted,2025-07-31T16:45:00,50
LED005865,Branch Walk-in,CUS0001156,,0888192820,jennifer12@example.com,PRD-SAV01,EMP00070,New,2025-12-29T17:25:00,53
LED005866,Branch Walk-in,,ธีรวุฒิ ปานสุวรรณ,0623000139,tammy46@example.org,PRD-LN03,EMP00149,Contacted,2025-07-13T07:59:00,89
LED005867,Partner,CUS0001786,,0959113306,lindaaguilar@example.org,PRD-LN04,EMP00056,New,2026-03-24T21:36:00,8
LED005868,Web Form,CUS0009011,,0825647329,xwilliams@example.com,PRD-WL01,EMP00113,Disqualified,2026-01-22T02:35:00,0
LED005869,Branch Walk-in,CUS0007508,,0658842514,jonathan09@example.net,PRD-CC01,EMP00032,Converted,2025-02-11T11:45:00,13
LED005870,Partner,CUS0002509,,0874022739,deborahmccoy@example.com,PRD-IN01,EMP00334,Contacted,2025-06-18T14:44:00,13
LED005871,Partner,CUS0006711,,0679474300,schultzjohn@example.com,PRD-WL02,EMP00183,Converted,2025-03-25T11:42:00,25
LED005872,Campaign,CUS0008110,,0941851923,xsullivan@example.com,PRD-IN02,EMP00122,Disqualified,2025-05-12T09:03:00,66
LED005873,Referral,CUS0007038,,0927765934,browncalvin@example.net,PRD-DC02,EMP00062,Contacted,2025-06-19T08:58:00,95
LED005874,Cold Call,CUS0003133,,0888886465,asweeney@example.org,PRD-WL01,EMP00180,Qualified,2025-03-29T17:37:00,38
LED005875,Cold Call,,วิสาร ศรีธนะเวทย์,0820901534,lindseylopez@example.org,PRD-SAV02,EMP00390,Qualified,2025-04-01T21:17:00,39
LED005876,Cold Call,CUS0000475,,0941201124,fsimon@example.org,PRD-DC02,EMP00330,New,2025-03-26T08:54:00,39
LED005877,Campaign,CUS0004607,,0897988628,debbiethompson@example.org,PRD-DC01,EMP00229,Disqualified,2026-03-26T04:27:00,97
LED005878,Branch Walk-in,,พรพิไล ถุงเงิน,0927139889,nbarnett@example.org,PRD-IN01,EMP00360,Converted,2025-06-20T23:45:00,78
LED005879,Web Form,,ปรมินทร์ ดัตพันธุ์,0985935732,courtney72@example.org,PRD-LN01,EMP00334,Qualified,2025-06-19T06:31:00,89
LED005880,Campaign,,ณิชาภัทร ทวีเดช,0610009159,hawkinsdesiree@example.org,PRD-FD02,EMP00314,Converted,2025-01-17T05:26:00,95
LED005881,Campaign,CUS0001547,,0978671547,erika66@example.org,PRD-WL02,EMP00429,Converted,2025-08-19T11:08:00,99
LED005882,Branch Walk-in,,เจตธนากร ถนอมพล,0910550287,elliottkeith@example.com,PRD-DG01,EMP00040,Contacted,2026-02-25T11:50:00,20
LED005883,Cold Call,,ขวัญรุ้ง มนทอง,0912905769,bdonaldson@example.com,PRD-DC01,EMP00197,Converted,2025-12-06T09:12:00,49
LED005884,Referral,,กฤตเมธ นาคะนคร,0847224439,tmcdonald@example.com,PRD-CC01,EMP00111,Qualified,2025-10-03T02:15:00,85
