account_id,account_number,primary_customer_id,product_id,branch_id,open_date,currency,current_balance_thb,available_balance_thb,status
ACC00015548,861-6-94893-5,CUS0001831,PRD-CUR01,BR0036,2023-04-07,THB,6976.55,6837.02,Active
ACC00015549,226-2-92596-1,CUS0003063,PRD-SAV02,BR0021,2025-01-19,THB,42448.45,41599.48,Active
ACC00015550,974-2-74937-3,CUS0003452,PRD-SAL01,BR0003,2021-10-23,THB,65898.29,64580.32,Active
ACC00015551,583-7-21078-3,CUS0001918,PRD-CUR01,BR0021,2018-06-02,THB,154404.96,151316.86,Active
ACC00015552,170-2-76423-1,CUS0007131,PRD-SAL01,BR0015,2021-12-28,THB,2703.79,2649.71,Active
ACC00015553,265-9-92749-6,CUS0009770,PRD-SAV01,BR0022,2020-10-08,THB,497.22,487.28,Active
ACC00015554,791-3-55948-1,CUS0004754,PRD-SAV02,BR0011,2022-03-31,THB,162236.55,158991.82,Active
ACC00015555,300-8-82150-1,CUS0002371,PRD-SAL01,BR0034,2024-09-18,THB,105151.78,103048.74,Dormant
ACC00015556,217-0-43215-5,CUS0009575,PRD-SAV01,BR0041,2022-02-13,THB,90112.17,88309.93,Dormant
ACC00015557,937-4-97781-5,CUS0005492,PRD-SAV02,BR0001,2023-02-05,THB,132859.7,130202.51,Active
ACC00015558,605-6-30298-8,CUS0001796,PRD-CUR01,BR0028,2022-10-14,THB,84861.6,83164.37,Active
ACC00015559,246-1-18232-8,CUS0004083,PRD-CUR01,BR0044,2021-12-28,THB,11059.57,10838.38,Closed
ACC00015560,299-4-34127-2,CUS0008213,PRD-SAL01,BR0007,2019-02-27,THB,1132349.83,1109702.83,Active
ACC00015561,269-6-55259-0,CUS0001790,PRD-CUR01,BR0012,2023-01-12,THB,8693.9,8520.02,Active
ACC00015562,919-9-26425-0,CUS0002810,PRD-SAV01,BR0049,2023-01-27,THB,1375064.83,1347563.53,Active
ACC00015563,470-7-32159-3,CUS0001127,PRD-SAV02,BR0044,2020-12-14,THB,2504.87,2454.77,Active
ACC00015564,920-2-90283-2,CUS0005014,PRD-CUR01,BR0006,2025-02-20,THB,186160.85,182437.63,Active
ACC00015565,946-7-98964-6,CUS0006194,PRD-SAL01,BR0050,2019-11-13,THB,1014006.01,993725.89,Active
ACC00015566,253-9-75999-2,CUS0000385,PRD-SAL01,BR0045,2022-09-14,THB,28506.49,27936.36,Active
ACC00015567,681-4-76763-1,CUS0001527,PRD-SAV01,BR0024,2020-10-31,THB,101288.8,99263.02,Active
ACC00015568,159-1-29032-0,CUS0004705,PRD-CUR01,BR0023,2019-10-15,THB,54384.42,53296.73,Closed
ACC00015569,521-1-66506-5,CUS0002710,PRD-CUR01,BR0039,2025-02-10,THB,12599.04,12347.06,Active
ACC00015570,632-9-97376-8,CUS0007042,PRD-SAV01,BR0016,2021-03-25,THB,757041.26,741900.43,Dormant
ACC00015571,357-6-96077-5,CUS0008854,PRD-SAV02,BR0005,2023-07-28,THB,1675235.92,1641731.2,Dormant
ACC00015572,946-4-51999-6,CUS0000553,PRD-CUR01,BR0016,2023-10-09,THB,25142.41,24639.56,Active
ACC00015573,292-4-47568-1,CUS0004991,PRD-SAL01,BR0006,2025-12-24,THB,1650777.59,1617762.04,Active
ACC00015574,789-5-21589-4,CUS0007312,PRD-SAL01,BR0039,2025-04-02,THB,109915.68,107717.37,Active
ACC00015575,756-8-91769-6,CUS0006376,PRD-SAV01,BR0038,2025-11-23,THB,7212.74,7068.49,Active
ACC00015576,424-8-77903-7,CUS0008060,PRD-SAL01,BR0048,2024-01-01,THB,1172123.93,1148681.45,Active
ACC00015577,418-0-99805-9,CUS0004002,PRD-SAL01,BR0028,2018-12-18,THB,10069.23,9867.85,Active
ACC00015578,506-8-34173-0,CUS0002151,PRD-SAL01,BR0038,2021-09-22,THB,48492.93,47523.07,Active
ACC00015579,818-7-52174-4,CUS0003898,PRD-SAV02,BR0007,2024-01-18,THB,118200.58,115836.57,Active
ACC00015580,181-8-94686-0,CUS0002523,PRD-CUR01,BR0016,2025-07-10,THB,1818474.5,1782105.01,Active
ACC00015581,668-9-72925-8,CUS0002320,PRD-SAL01,BR0015,2022-09-15,THB,54178.57,53095.0,Active
ACC00015582,619-1-89924-6,CUS0009323,PRD-SAL01,BR0018,2020-01-18,THB,41596.3,40764.37,Active
ACC00015583,285-6-74028-6,CUS0003788,PRD-SAL01,BR0005,2025-01-11,THB,149690.31,146696.5,Active
ACC00015584,158-8-54364-1,CUS0000559,PRD-CUR01,BR0003,2023-04-03,THB,73786.99,72311.25,Active
ACC00015585,343-3-29251-1,CUS0001458,PRD-SAV02,BR0046,2024-04-07,THB,10421.07,10212.65,Active
ACC00015586,307-1-38050-4,CUS0002542,PRD-SAV01,BR0046,2018-05-13,THB,1777111.14,1741568.92,Dormant
ACC00015587,433-2-46295-9,CUS0001807,PRD-SAL01,BR0037,2019-07-02,THB,15598.23,15286.27,Active
ACC00015588,899-9-27725-5,CUS0001040,PRD-SAL01,BR0015,2025-08-12,THB,1584946.7,1553247.77,Active
ACC00015589,665-8-70829-0,CUS0000668,PRD-SAV01,BR0035,2018-09-13,THB,14105.2,13823.1,Active
ACC00015590,164-0-99138-3,CUS0002377,PRD-CUR01,BR0001,2023-11-05,THB,721564.43,707133.14,Active
ACC00015591,680-8-11300-8,CUS0006458,PRD-SAL01,BR0001,2019-10-29,THB,1368446.86,1341077.92,Active
ACC00015592,102-9-54779-0,CUS0004110,PRD-SAV01,BR0036,2018-06-25,THB,244843.21,239946.35,Active
ACC00015593,338-3-53092-1,CUS0006671,PRD-SAV01,BR0020,2023-02-07,THB,105821.48,103705.05,Dormant
ACC00015594,530-7-48112-3,CUS0004662,PRD-SAV01,BR0039,2024-08-19,THB,31389.96,30762.16,Active
ACC00015595,537-6-29734-2,CUS0000115,PRD-CUR01,BR0019,2022-09-26,THB,315991.82,309671.98,Active
ACC00015596,484-1-80750-7,CUS0009261,PRD-SAL01,BR0008,2023-12-19,THB,125265.34,122760.03,Active
ACC00015597,867-5-93559-2,CUS0007086,PRD-SAL01,BR0045,2022-08-23,THB,134253.26,131568.19,Active
ACC00015598,320-5-41012-0,CUS0009152,PRD-CUR01,BR0014,2019-09-03,THB,18872.24,18494.8,Active
ACC00015599,866-7-98747-4,CUS0001557,PRD-CUR01,BR0004,2025-08-13,THB,136284.09,133558.41,Active
ACC00015600,386-6-73631-8,CUS0008316,PRD-SAV02,BR0013,2019-04-28,THB,10461.32,10252.09,Active
ACC00015601,571-1-44655-3,CUS0000801,PRD-CUR01,BR0018,2025-06-17,THB,15365.05,15057.75,Active
ACC00015602,241-3-21735-8,CUS0005848,PRD-CUR01,BR0010,2021-08-31,THB,1403647.77,1375574.81,Active
ACC00015603,284-3-71948-0,CUS0006961,PRD-CUR01,BR0042,2019-06-07,THB,534552.75,523861.7,Active
ACC00015604,564-2-74142-4,CUS0009122,PRD-SAV02,BR0007,2024-06-06,THB,115897.36,113579.41,Active
ACC00015605,458-6-65900-4,CUS0007553,PRD-SAV02,BR0004,2026-04-02,THB,101874.54,99837.05,Active
ACC00015606,649-6-55101-8,CUS0001570,PRD-SAL01,BR0007,2021-12-15,THB,2271.2,2225.78,Active
ACC00015607,483-1-49830-9,CUS0009647,PRD-SAL01,BR0050,2020-03-01,THB,10764.89,10549.59,Active
ACC00015608,908-3-18150-7,CUS0007425,PRD-SAL01,BR0036,2020-05-09,THB,183542.38,179871.53,Closed
ACC00015609,348-4-88266-8,CUS0003661,PRD-SAL01,BR0021,2022-07-11,THB,5861.31,5744.08,Active
ACC00015610,941-8-94524-9,CUS0003776,PRD-SAV01,BR0048,2023-06-28,THB,41383.98,40556.3,Active
ACC00015611,630-4-30745-9,CUS0003847,PRD-SAV01,BR0018,2021-07-12,THB,10083.74,9882.07,Active
ACC00015612,204-6-21852-7,CUS0005120,PRD-SAV02,BR0004,2021-12-25,THB,40295.94,39490.02,Active
ACC00015613,239-4-14875-2,CUS0002792,PRD-SAV01,BR0001,2019-07-04,THB,10952.79,10733.73,Active
ACC00015614,893-8-23407-2,CUS0000064,PRD-SAL01,BR0025,2026-03-18,THB,1949326.34,1910339.81,Active
ACC00015615,132-3-85477-3,CUS0009714,PRD-SAV02,BR0019,2019-06-02,THB,683354.83,669687.73,Active
ACC00015616,961-0-68218-0,CUS0009968,PRD-SAL01,BR0008,2019-02-12,THB,19293.82,18907.94,Active
ACC00015617,939-5-47449-8,CUS0007681,PRD-SAV01,BR0004,2025-02-17,THB,23921.58,23443.15,Active
ACC00015618,543-3-45292-6,CUS0003850,PRD-CUR01,BR0014,2021-02-25,THB,11057.97,10836.81,Active
ACC00015619,238-3-43563-1,CUS0006479,PRD-SAV01,BR0037,2026-04-20,THB,23881.36,23403.73,Active
ACC00015620,524-6-76646-2,CUS0008492,PRD-SAL01,BR0011,2022-05-21,THB,13662.13,13388.89,Active
ACC00015621,532-3-73514-5,CUS0000317,PRD-SAV02,BR0038,2021-01-24,THB,157745.26,154590.35,Active
ACC00015622,587-4-87729-6,CUS0005522,PRD-SAL01,BR0045,2020-12-25,THB,128877.85,126300.29,Active
ACC00015623,624-0-20044-5,CUS0007922,PRD-SAV01,BR0025,2022-08-21,THB,1388102.35,1360340.3,Active
ACC00015624,841-1-81469-9,CUS0000777,PRD-SAV01,BR0049,2018-12-18,THB,130879.57,128261.98,Active
ACC00015625,550-9-96776-9,CUS0006965,PRD-CUR01,BR0006,2021-10-13,THB,130856.7,128239.57,Active
ACC00015626,994-1-29425-8,CUS0004218,PRD-CUR01,BR0047,2020-05-24,THB,417413.86,409065.58,Active
ACC00015627,166-2-14339-5,CUS0008519,PRD-CUR01,BR0009,2021-05-18,THB,16013.67,15693.4,Active
ACC00015628,816-4-65995-9,CUS0002917,PRD-SAV01,BR0033,2022-07-29,THB,433.02,424.36,Active
ACC00015629,675-6-44854-6,CUS0005236,PRD-SAV02,BR0029,2023-11-04,THB,152033.51,148992.84,Active
ACC00015630,971-0-97492-8,CUS0008217,PRD-CUR01,BR0025,2023-04-07,THB,9152.33,8969.28,Active
ACC00015631,536-0-95748-3,CUS0002729,PRD-SAV01,BR0028,2021-12-07,THB,28691.81,28117.97,Active
ACC00015632,684-9-76067-6,CUS0007766,PRD-SAV02,BR0040,2024-03-21,THB,1711.41,1677.18,Active
ACC00015633,487-6-97663-1,CUS0000973,PRD-SAV01,BR0017,2023-05-27,THB,835.42,818.71,Active
ACC00015634,160-7-38947-4,CUS0003963,PRD-CUR01,BR0041,2018-08-06,THB,17933.67,17575.0,Active
ACC00015635,664-4-55814-6,CUS0007275,PRD-SAL01,BR0046,2021-09-28,THB,17512.22,17161.98,Active
ACC00015636,597-5-41642-5,CUS0009889,PRD-SAV02,BR0013,2023-10-22,THB,173384.04,169916.36,Active
ACC00015637,494-1-85970-3,CUS0007369,PRD-SAV02,BR0028,2023-05-31,THB,14417.62,14129.27,Active
ACC00015638,117-1-93419-3,CUS0002401,PRD-SAV02,BR0035,2019-10-06,THB,1534854.42,1504157.33,Active
ACC00015639,815-6-25310-9,CUS0001106,PRD-CUR01,BR0015,2022-01-01,THB,198237.84,194273.08,Active
ACC00015640,241-0-67065-2,CUS0005284,PRD-SAV02,BR0012,2022-06-17,THB,164075.58,160794.07,Active
ACC00015641,904-0-87226-6,CUS0006294,PRD-CUR01,BR0006,2023-04-24,THB,73410.65,71942.44,Active
ACC00015642,854-6-12365-2,CUS0000968,PRD-SAV01,BR0012,2025-09-02,THB,504874.74,494777.25,Active
ACC00015643,888-4-60395-5,CUS0006368,PRD-SAV02,BR0011,2019-11-06,THB,17431.89,17083.25,Active
ACC00015644,641-2-91888-3,CUS0009536,PRD-CUR01,BR0012,2019-12-27,THB,79652.31,78059.26,Active
ACC00015645,588-9-31859-5,CUS0009214,PRD-CUR01,BR0031,2023-04-21,THB,1840281.62,1803475.99,Active
ACC00015646,718-2-20765-7,CUS0005529,PRD-CUR01,BR0022,2023-09-02,THB,780564.18,764952.9,Active
ACC00015647,511-3-97452-1,CUS0001012,PRD-SAV01,BR0001,2018-05-06,THB,151406.83,148378.69,Closed
ACC00015648,428-4-86162-3,CUS0001448,PRD-CUR01,BR0015,2022-01-23,THB,1478269.98,1448704.58,Active
ACC00015649,274-3-59971-1,CUS0005329,PRD-SAL01,BR0029,2022-06-17,THB,177713.11,174158.85,Dormant
ACC00015650,271-2-23462-4,CUS0007078,PRD-CUR01,BR0048,2020-09-28,THB,61866.36,60629.03,Active
ACC00015651,271-6-52948-9,CUS0002802,PRD-CUR01,BR0009,2023-03-08,THB,626291.63,613765.8,Active
ACC00015652,108-6-24213-0,CUS0002238,PRD-SAV01,BR0001,2020-09-03,THB,151426.12,148397.6,Active
ACC00015653,529-1-84811-6,CUS0007793,PRD-SAV02,BR0025,2024-07-20,THB,60438.4,59229.63,Active
ACC00015654,890-4-85110-5,CUS0002346,PRD-SAV02,BR0049,2025-03-20,THB,228199.47,223635.48,Active
ACC00015655,639-3-92696-5,CUS0005954,PRD-SAV01,BR0007,2019-03-14,THB,70472.51,69063.06,Active
ACC00015656,512-2-24730-2,CUS0004279,PRD-SAV01,BR0003,2022-04-02,THB,12321.38,12074.95,Active
ACC00015657,300-7-25176-0,CUS0000113,PRD-SAV01,BR0038,2022-09-03,THB,1366398.2,1339070.24,Active
ACC00015658,129-3-36462-8,CUS0008392,PRD-SAL01,BR0044,2020-01-16,THB,142634.7,139782.01,Active
ACC00015659,444-1-55316-6,CUS0004369,PRD-SAV01,BR0048,2021-12-07,THB,12433.2,12184.54,Dormant
ACC00015660,190-7-10076-1,CUS0007657,PRD-SAV01,BR0001,2019-10-28,THB,152683.44,149629.77,Active
ACC00015661,633-1-14435-3,CUS0003507,PRD-SAV02,BR0031,2025-10-31,THB,12147.11,11904.17,Active
ACC00015662,619-8-22654-1,CUS0006956,PRD-SAV02,BR0018,2021-11-01,THB,7767.55,7612.2,Active
ACC00015663,287-0-29953-7,CUS0000346,PRD-CUR01,BR0050,2019-12-28,THB,15647.21,15334.27,Active
ACC00015664,205-3-95522-8,CUS0004356,PRD-SAV02,BR0045,2024-06-24,THB,381068.82,373447.44,Closed
ACC00015665,672-3-52374-4,CUS0004962,PRD-CUR01,BR0007,2022-05-16,THB,195848.19,191931.23,Active
ACC00015666,596-8-64332-0,CUS0002789,PRD-CUR01,BR0016,2023-08-17,THB,1601224.55,1569200.06,Active
ACC00015667,527-9-49638-1,CUS0001344,PRD-SAV02,BR0050,2019-02-05,THB,139287.56,136501.81,Active
ACC00015668,967-0-31363-3,CUS0003340,PRD-CUR01,BR0019,2022-03-23,THB,184834.18,181137.5,Active
ACC00015669,648-0-17469-7,CUS0007705,PRD-CUR01,BR0041,2018-06-24,THB,18819.99,18443.59,Active
ACC00015670,361-5-24144-8,CUS0001731,PRD-SAV01,BR0038,2019-12-02,THB,102865.84,100808.52,Active
ACC00015671,561-1-48926-3,CUS0009195,PRD-SAV02,BR0032,2025-07-14,THB,134802.66,132106.61,Active
ACC00015672,212-8-55753-0,CUS0003163,PRD-SAV01,BR0020,2019-07-18,THB,11002.74,10782.69,Active
ACC00015673,706-8-42199-9,CUS0005044,PRD-SAV02,BR0025,2018-04-04,THB,1898677.3,1860703.75,Active
ACC00015674,534-0-23810-0,CUS0003738,PRD-CUR01,BR0020,2018-11-15,THB,865601.67,848289.64,Active
ACC00015675,692-0-94495-9,CUS0008257,PRD-SAV01,BR0015,2018-07-28,THB,116266.29,113940.96,Active
ACC00015676,981-9-35779-1,CUS0007591,PRD-SAV01,BR0027,2018-04-18,THB,8602.03,8429.99,Active
ACC00015677,716-2-46169-8,CUS0000708,PRD-SAV01,BR0042,2018-03-22,THB,1238418.73,1213650.36,Active
ACC00015678,843-3-50472-3,CUS0005638,PRD-SAV02,BR0043,2021-05-12,THB,1636284.38,1603558.69,Active
ACC00015679,696-0-59437-6,CUS0005168,PRD-SAV02,BR0003,2025-04-10,THB,702263.32,688218.05,Active
ACC00015680,494-5-85596-8,CUS0001183,PRD-CUR01,BR0049,2024-05-14,THB,23573.08,23101.62,Active
ACC00015681,814-8-31799-3,CUS0007992,PRD-CUR01,BR0022,2023-02-16,THB,693555.06,679683.96,Active
ACC00015682,357-2-39602-1,CUS0002712,PRD-CUR01,BR0038,2021-02-11,THB,10414.54,10206.25,Active
ACC00015683,450-4-79915-4,CUS0004965,PRD-SAV01,BR0029,2025-06-27,THB,1896261.86,1858336.62,Active
ACC00015684,454-1-36104-9,CUS0009365,PRD-SAL01,BR0035,2024-01-19,THB,776854.2,761317.12,Active
ACC00015685,409-1-46336-8,CUS0002232,PRD-SAV01,BR0008,2021-10-20,THB,189692.71,185898.86,Active
ACC00015686,545-7-90547-1,CUS0009857,PRD-SAV02,BR0029,2023-12-05,THB,18710.97,18336.75,Active
ACC00015687,839-1-76157-6,CUS0007027,PRD-SAL01,BR0004,2018-09-12,THB,1330844.61,1304227.72,Active
ACC00015688,374-6-17858-8,CUS0003166,PRD-SAV02,BR0008,2022-08-14,THB,2383.89,2336.21,Active
ACC00015689,246-6-79197-6,CUS0001931,PRD-CUR01,BR0044,2023-11-12,THB,2441.52,2392.69,Dormant
ACC00015690,558-3-32979-0,CUS0008989,PRD-CUR01,BR0007,2022-09-04,THB,195942.77,192023.91,Active
ACC00015691,747-9-61801-9,CUS0005400,PRD-SAV01,BR0015,2023-07-22,THB,14163.27,13880.0,Active
ACC00015692,436-2-92975-5,CUS0001696,PRD-SAV01,BR0048,2021-02-19,THB,588490.54,576720.73,Active
ACC00015693,978-5-33256-1,CUS0001653,PRD-SAV01,BR0037,2021-06-24,THB,4181.09,4097.47,Active
ACC00015694,844-2-95828-0,CUS0006660,PRD-CUR01,BR0016,2018-11-17,THB,1972822.0,1933365.56,Active
ACC00015695,403-8-89286-4,CUS0009578,PRD-SAV02,BR0013,2025-09-05,THB,814830.44,798533.83,Active
ACC00015696,964-1-73124-3,CUS0008259,PRD-SAL01,BR0036,2018-12-04,THB,882071.0,864429.58,Active
ACC00015697,126-5-88640-3,CUS0007661,PRD-SAV02,BR0012,2020-08-24,THB,10162.12,9958.88,Active
ACC00015698,333-0-71528-0,CUS0008254,PRD-SAV01,BR0048,2020-10-01,THB,392.84,384.98,Active
ACC00015699,444-4-52183-5,CUS0005214,PRD-CUR01,BR0039,2025-07-17,THB,15821.52,15505.09,Active
ACC00015700,447-8-63591-9,CUS0003860,PRD-SAV02,BR0027,2019-02-11,THB,375593.01,368081.15,Active
ACC00015701,496-0-94230-7,CUS0007050,PRD-SAV01,BR0023,2020-02-15,THB,440813.88,431997.6,Active
ACC00015702,851-9-39771-1,CUS0008920,PRD-CUR01,BR0024,2023-09-29,THB,9635.93,9443.21,Active
ACC00015703,192-4-75342-1,CUS0003637,PRD-CUR01,BR0042,2022-12-24,THB,2936.57,2877.84,Active
ACC00015704,716-8-52378-4,CUS0006564,PRD-SAV02,BR0037,2025-06-16,THB,1288054.05,1262292.97,Active
ACC00015705,404-9-71811-7,CUS0000191,PRD-SAV01,BR0050,2018-01-14,THB,82496.68,80846.75,Active
ACC00015706,467-0-48222-1,CUS0005057,PRD-CUR01,BR0036,2021-02-22,THB,11634.15,11401.47,Active
ACC00015707,399-8-45424-9,CUS0008889,PRD-CUR01,BR0045,2020-11-28,THB,5791.82,5675.98,Active
ACC00015708,820-6-65222-8,CUS0002513,PRD-SAL01,BR0022,2019-02-24,THB,167403.11,164055.05,Active
ACC00015709,899-9-43918-2,CUS0008372,PRD-SAV02,BR0046,2020-04-10,THB,14469.66,14180.27,Active
ACC00015710,935-9-77304-4,CUS0008825,PRD-SAL01,BR0009,2025-06-30,THB,12975.7,12716.19,Active
ACC00015711,195-7-91574-1,CUS0006813,PRD-SAL01,BR0044,2022-10-09,THB,8870.27,8692.86,Active
ACC00015712,398-1-24757-8,CUS0004096,PRD-SAL01,BR0033,2024-09-09,THB,1341210.81,1314386.59,Active
ACC00015713,999-0-51604-1,CUS0004988,PRD-SAV02,BR0015,2023-12-21,THB,48951.53,47972.5,Active
ACC00015714,728-8-66163-0,CUS0000574,PRD-CUR01,BR0046,2021-12-05,THB,14045.14,13764.24,Active
ACC00015715,768-8-59518-0,CUS0003800,PRD-CUR01,BR0033,2019-10-04,THB,95683.45,93769.78,Active
ACC00015716,466-6-37117-4,CUS0006023,PRD-SAL01,BR0026,2021-09-04,THB,16780.09,16444.49,Active
ACC00015717,228-2-90738-2,CUS0005263,PRD-SAV01,BR0011,2020-07-12,THB,49805.2,48809.1,Closed
ACC00015718,197-4-27117-8,CUS0006978,PRD-SAV02,BR0027,2023-09-14,THB,6256.2,6131.08,Active
ACC00015719,579-2-61199-6,CUS0009275,PRD-CUR01,BR0011,2025-02-15,THB,87139.06,85396.28,Active
ACC00015720,993-6-46432-9,CUS0006861,PRD-SAL01,BR0001,2022-12-29,THB,1296280.76,1270355.14,Active
ACC00015721,220-2-60515-3,CUS0007190,PRD-SAV02,BR0034,2022-08-30,THB,171114.58,167692.29,Active
ACC00015722,832-9-12810-6,CUS0004203,PRD-SAV01,BR0003,2020-01-21,THB,614369.29,602081.9,Dormant
ACC00015723,673-9-90495-1,CUS0000062,PRD-SAV02,BR0042,2019-03-22,THB,5733.79,5619.11,Active
ACC00015724,271-3-16089-7,CUS0002670,PRD-SAV02,BR0032,2020-03-30,THB,49141.31,48158.48,Active
ACC00015725,763-3-59448-7,CUS0000061,PRD-SAL01,BR0008,2024-08-26,THB,131686.96,129053.22,Active
ACC00015726,309-0-43680-3,CUS0002166,PRD-SAV02,BR0044,2019-06-18,THB,883921.56,866243.13,Active
ACC00015727,360-6-18306-5,CUS0001390,PRD-SAV02,BR0017,2019-03-08,THB,311971.08,305731.66,Active
ACC00015728,762-4-49857-6,CUS0007454,PRD-SAL01,BR0034,2024-04-26,THB,605394.58,593286.69,Dormant
ACC00015729,297-2-71868-8,CUS0001146,PRD-SAL01,BR0012,2025-10-07,THB,134901.52,132203.49,Active
ACC00015730,432-6-33446-2,CUS0000973,PRD-CUR01,BR0034,2018-06-03,THB,1585455.26,1553746.15,Active
ACC00015731,573-5-80923-4,CUS0005951,PRD-SAL01,BR0035,2024-09-22,THB,17150.35,16807.34,Active
ACC00015732,102-9-66438-4,CUS0000931,PRD-SAV02,BR0050,2021-03-21,THB,9071.15,8889.73,Active
ACC00015733,369-5-90092-8,CUS0004320,PRD-SAV01,BR0032,2019-02-24,THB,2763.37,2708.1,Active
ACC00015734,226-9-20015-3,CUS0001801,PRD-SAV02,BR0015,2019-03-17,THB,20906.0,20487.88,Active
ACC00015735,565-9-46529-3,CUS0005800,PRD-SAV01,BR0047,2025-08-15,THB,182301.5,178655.47,Active
ACC00015736,773-3-49095-9,CUS0008027,PRD-SAV02,BR0023,2025-10-21,THB,1589105.58,1557323.47,Active
ACC00015737,749-2-60742-3,CUS0000200,PRD-CUR01,BR0027,2022-04-05,THB,190624.45,186811.96,Dormant
ACC00015738,525-5-30037-9,CUS0004199,PRD-SAV01,BR0032,2020-03-11,THB,155681.14,152567.52,Active
ACC00015739,667-2-21296-5,CUS0008868,PRD-CUR01,BR0002,2018-08-19,THB,1993327.39,1953460.84,Active
ACC00015740,707-0-69010-8,CUS0008027,PRD-CUR01,BR0006,2019-12-17,THB,6034.97,5914.27,Active
ACC00015741,155-5-57712-0,CUS0005381,PRD-CUR01,BR0025,2025-02-16,THB,1701205.4,1667181.29,Dormant
ACC00015742,785-1-10604-6,CUS0003160,PRD-CUR01,BR0043,2025-12-30,THB,64230.46,62945.85,Active
ACC00015743,176-0-46759-4,CUS0002216,PRD-SAV01,BR0013,2019-09-12,THB,14757.56,14462.41,Active
ACC00015744,735-6-72205-5,CUS0009503,PRD-SAV01,BR0037,2021-04-02,THB,311870.25,305632.84,Active
ACC00015745,137-3-81019-8,CUS0003396,PRD-SAV01,BR0010,2026-02-17,THB,749782.45,734786.8,Active
ACC00015746,590-8-15903-4,CUS0005321,PRD-SAV02,BR0023,2018-08-21,THB,505577.07,495465.53,Active
ACC00015747,215-4-90904-0,CUS0003526,PRD-SAV01,BR0037,2025-04-08,THB,8253.27,8088.2,Active
ACC00015748,390-4-40474-5,CUS0001177,PRD-SAV01,BR0035,2018-07-21,THB,1354547.3,1327456.35,Active
ACC00015749,143-3-99048-2,CUS0004693,PRD-SAV02,BR0037,2023-01-02,THB,589669.56,577876.17,Active
ACC00015750,257-9-31429-7,CUS0007864,PRD-CUR01,BR0044,2020-03-10,THB,108274.41,106108.92,Active
ACC00015751,789-5-40674-3,CUS0003326,PRD-SAL01,BR0032,2019-09-26,THB,18687.72,18313.97,Active
ACC00015752,847-3-99500-3,CUS0002115,PRD-SAV01,BR0015,2018-03-30,THB,764122.93,748840.47,Active
ACC00015753,845-6-54579-7,CUS0002479,PRD-SAV02,BR0021,2018-04-11,THB,142089.85,139248.05,Active
ACC00015754,336-6-62096-8,CUS0003698,PRD-SAV02,BR0032,2020-04-22,THB,4253.59,4168.52,Dormant
ACC00015755,887-1-81020-2,CUS0002952,PRD-CUR01,BR0028,2025-09-06,THB,1935388.49,1896680.72,Active
ACC00015756,769-2-70304-1,CUS0001804,PRD-SAV02,BR0005,2021-04-13,THB,232.86,228.2,Active
ACC00015757,909-7-30599-4,CUS0004569,PRD-SAV02,BR0010,2020-10-26,THB,91659.61,89826.42,Active
ACC00015758,316-1-68467-5,CUS0000877,PRD-SAV01,BR0020,2020-08-14,THB,941061.53,922240.3,Active
ACC00015759,710-2-47543-0,CUS0008582,PRD-SAL01,BR0029,2020-12-02,THB,105910.25,103792.04,Active
ACC00015760,116-3-96583-2,CUS0001962,PRD-SAV01,BR0033,2022-08-03,THB,559272.32,548086.87,Dormant
ACC00015761,946-3-88489-0,CUS0009854,PRD-SAL01,BR0027,2026-04-18,THB,46767.86,45832.5,Active
ACC00015762,687-6-79732-2,CUS0001021,PRD-SAV02,BR0036,2024-01-28,THB,11764.03,11528.75,Active
ACC00015763,792-8-53785-1,CUS0005235,PRD-SAV01,BR0031,2018-01-03,THB,85552.97,83841.91,Active
ACC00015764,893-2-20172-3,CUS0009911,PRD-SAV01,BR0050,2022-05-20,THB,1066009.76,1044689.56,Active
ACC00015765,166-3-36952-3,CUS0008788,PRD-SAL01,BR0026,2020-12-03,THB,16694.9,16361.0,Active
ACC00015766,415-4-21063-3,CUS0000152,PRD-SAL01,BR0007,2021-12-06,THB,671750.68,658315.67,Active
ACC00015767,598-3-15164-6,CUS0006275,PRD-SAL01,BR0013,2025-10-13,THB,7765.63,7610.32,Active
ACC00015768,147-4-16777-2,CUS0009058,PRD-SAV01,BR0039,2018-03-05,THB,1427.21,1398.67,Dormant
ACC00015769,622-8-21294-3,CUS0001731,PRD-CUR01,BR0038,2023-10-16,THB,1765.59,1730.28,Active
ACC00015770,968-6-18979-6,CUS0003276,PRD-CUR01,BR0045,2018-03-15,THB,1861731.79,1824497.15,Active
ACC00015771,998-6-51293-5,CUS0003152,PRD-SAL01,BR0037,2021-01-08,THB,7203.98,7059.9,Active
ACC00015772,152-6-73355-0,CUS0009837,PRD-SAV02,BR0049,2022-07-13,THB,16376.0,16048.48,Active
ACC00015773,728-5-58569-0,CUS0000119,PRD-SAL01,BR0024,2021-08-29,THB,173416.04,169947.72,Active
ACC00015774,618-5-54522-2,CUS0003503,PRD-SAL01,BR0024,2022-09-21,THB,1389802.23,1362006.19,Active
ACC00015775,890-0-25444-9,CUS0006785,PRD-SAV02,BR0008,2019-01-18,THB,63229.16,61964.58,Active
ACC00015776,300-7-51646-8,CUS0002669,PRD-SAV01,BR0026,2020-02-22,THB,11650.99,11417.97,Active
ACC00015777,892-8-83339-2,CUS0000035,PRD-SAV02,BR0037,2026-02-20,THB,146024.72,143104.23,Active
